"time","survival","n_risk","n_event","lower_CI","upper_CI"
1.84804928131417,0.974840098916154,925,0,0.965811971630341,0.983952618490199
1.85352498288843,0.974840098916154,924,0,0.965811971630341,0.983952618490199
1.86173853524983,0.974840098916154,923,0,0.965811971630341,0.983952618490199
1.86447638603696,0.974840098916154,922,0,0.965811971630341,0.983952618490199
1.88090349075975,0.974840098916154,921,0,0.965811971630341,0.983952618490199
1.88364134154689,0.974840098916154,920,0,0.965811971630341,0.983952618490199
1.88911704312115,0.973779337111022,919,1,0.964528014948069,0.983119393826457
1.90006844626968,0.973779337111022,918,0,0.964528014948069,0.983119393826457
1.90554414784394,0.973779337111022,917,0,0.964528014948069,0.983119393826457
1.91649555099247,0.973779337111022,916,0,0.964528014948069,0.983119393826457
1.9192334017796,0.973779337111022,915,0,0.964528014948069,0.983119393826457
1.92197125256674,0.973779337111022,914,0,0.964528014948069,0.983119393826457
1.92470910335387,0.973779337111022,913,0,0.964528014948069,0.983119393826457
1.927446954141,0.973779337111022,911,0,0.964528014948069,0.983119393826457
1.9356605065024,0.973779337111022,910,0,0.964528014948069,0.983119393826457
1.93839835728953,0.973779337111022,909,0,0.964528014948069,0.983119393826457
1.94113620807666,0.973779337111022,908,0,0.964528014948069,0.983119393826457
1.96303901437372,0.973779337111022,907,0,0.964528014948069,0.983119393826457
1.97946611909651,0.973779337111022,906,0,0.964528014948069,0.983119393826457
1.98767967145791,0.973779337111022,905,0,0.964528014948069,0.983119393826457
1.99863107460643,0.973779337111022,904,0,0.964528014948069,0.983119393826457
2.00136892539357,0.973779337111022,903,0,0.964528014948069,0.983119393826457
2.0041067761807,0.973779337111022,902,0,0.964528014948069,0.983119393826457
2.01779603011636,0.973779337111022,901,0,0.964528014948069,0.983119393826457
2.03696098562628,0.973779337111022,899,0,0.964528014948069,0.983119393826457
2.05338809034908,0.973779337111022,898,0,0.964528014948069,0.983119393826457
2.05612594113621,0.973779337111022,897,0,0.964528014948069,0.983119393826457
2.05886379192334,0.973779337111022,896,0,0.964528014948069,0.983119393826457
2.06160164271047,0.973779337111022,894,0,0.964528014948069,0.983119393826457
2.07529089664613,0.973779337111022,893,0,0.964528014948069,0.983119393826457
2.09171800136893,0.973779337111022,892,0,0.964528014948069,0.983119393826457
2.09993155373032,0.973779337111022,891,0,0.964528014948069,0.983119393826457
2.10266940451745,0.973779337111022,889,0,0.964528014948069,0.983119393826457
2.11088295687885,0.973779337111022,888,0,0.964528014948069,0.983119393826457
2.12183436002738,0.973779337111022,887,0,0.964528014948069,0.983119393826457
2.12731006160164,0.973779337111022,886,0,0.964528014948069,0.983119393826457
2.13004791238877,0.973779337111022,885,0,0.964528014948069,0.983119393826457
2.1492128678987,0.973779337111022,884,0,0.964528014948069,0.983119393826457
2.15468856947296,0.973779337111022,883,0,0.964528014948069,0.983119393826457
2.1574264202601,0.973779337111022,882,0,0.964528014948069,0.983119393826457
2.16837782340862,0.973779337111022,880,0,0.964528014948069,0.983119393826457
2.17111567419576,0.973779337111022,879,0,0.964528014948069,0.983119393826457
2.17385352498289,0.973779337111022,878,0,0.964528014948069,0.983119393826457
2.18480492813142,0.973779337111022,877,0,0.964528014948069,0.983119393826457
2.18754277891855,0.973779337111022,876,0,0.964528014948069,0.983119393826457
2.20944558521561,0.973779337111022,875,0,0.964528014948069,0.983119393826457
2.22313483915127,0.973779337111022,874,0,0.964528014948069,0.983119393826457
2.2258726899384,0.973779337111022,873,0,0.964528014948069,0.983119393826457
2.22861054072553,0.973779337111022,872,0,0.964528014948069,0.983119393826457
2.23682409308693,0.973779337111022,871,0,0.964528014948069,0.983119393826457
2.25051334702259,0.973779337111022,870,0,0.964528014948069,0.983119393826457
2.25872689938398,0.973779337111022,869,0,0.964528014948069,0.983119393826457
2.26146475017112,0.973779337111022,868,0,0.964528014948069,0.983119393826457
2.26420260095825,0.973779337111022,867,0,0.964528014948069,0.983119393826457
2.28062970568104,0.972653580651934,865,1,0.963157166957613,0.982243625869901
2.2861054072553,0.972653580651934,864,0,0.963157166957613,0.982243625869901
2.2943189596167,0.972653580651934,863,0,0.963157166957613,0.982243625869901
2.30800821355236,0.972653580651934,862,0,0.963157166957613,0.982243625869901
2.31074606433949,0.972653580651934,861,0,0.963157166957613,0.982243625869901
2.32169746748802,0.972653580651934,859,0,0.963157166957613,0.982243625869901
2.32443531827515,0.972653580651934,858,0,0.963157166957613,0.982243625869901
2.32717316906229,0.972653580651934,857,0,0.963157166957613,0.982243625869901
2.33264887063655,0.972653580651934,856,0,0.963157166957613,0.982243625869901
2.34086242299795,0.972653580651934,855,0,0.963157166957613,0.982243625869901
2.3709787816564,0.972653580651934,854,0,0.963157166957613,0.982243625869901
2.38740588637919,0.972653580651934,853,0,0.963157166957613,0.982243625869901
2.40383299110198,0.972653580651934,852,0,0.963157166957613,0.982243625869901
2.46406570841889,0.972653580651934,851,0,0.963157166957613,0.982243625869901
2.46680355920602,0.972653580651934,850,0,0.963157166957613,0.982243625869901
2.47775496235455,0.972653580651934,848,0,0.963157166957613,0.982243625869901
2.48870636550308,0.972653580651934,847,0,0.963157166957613,0.982243625869901
2.50513347022587,0.972653580651934,846,0,0.963157166957613,0.982243625869901
2.51060917180014,0.972653580651934,845,0,0.963157166957613,0.982243625869901
2.51334702258727,0.972653580651934,844,0,0.963157166957613,0.982243625869901
2.51882272416153,0.972653580651934,843,0,0.963157166957613,0.982243625869901
2.52156057494867,0.972653580651934,842,0,0.963157166957613,0.982243625869901
2.53251197809719,0.972653580651934,841,0,0.963157166957613,0.982243625869901
2.53524982888433,0.972653580651934,840,0,0.963157166957613,0.982243625869901
2.54072553045859,0.972653580651934,839,0,0.963157166957613,0.982243625869901
