"time","survival","n_risk","n_event","lower_CI","upper_CI","Sex"
5.4072553045859,0.921710480002589,247,0,0.897898033058682,0.946154438107652,"sex.=F"
5.40999315537303,0.921710480002589,245,0,0.897898033058682,0.946154438107652,"sex.=F"
5.41820670773443,0.921710480002589,244,0,0.897898033058682,0.946154438107652,"sex.=F"
5.45653661875428,0.91791743275978,243,1,0.893113210503547,0.943410536822374,"sex.=F"
5.46201232032854,0.91791743275978,242,0,0.893113210503547,0.943410536822374,"sex.=F"
5.4839151266256,0.91791743275978,241,0,0.893113210503547,0.943410536822374,"sex.=F"
5.48665297741273,0.91791743275978,240,0,0.893113210503547,0.943410536822374,"sex.=F"
5.49486652977413,0.91791743275978,237,0,0.893113210503547,0.943410536822374,"sex.=F"
5.50308008213552,0.91791743275978,236,0,0.893113210503547,0.943410536822374,"sex.=F"
5.50855578370979,0.91791743275978,234,0,0.893113210503547,0.943410536822374,"sex.=F"
5.52498288843258,0.91791743275978,233,0,0.893113210503547,0.943410536822374,"sex.=F"
5.54140999315537,0.91791743275978,232,0,0.893113210503547,0.943410536822374,"sex.=F"
5.5605749486653,0.913943764219694,231,1,0.888101116691849,0.940538400928384,"sex.=F"
5.56331279945243,0.913943764219694,230,0,0.888101116691849,0.940538400928384,"sex.=F"
5.57152635181383,0.913943764219694,229,0,0.888101116691849,0.940538400928384,"sex.=F"
5.60164271047228,0.913943764219694,228,0,0.888101116691849,0.940538400928384,"sex.=F"
5.60711841204654,0.913943764219694,227,0,0.888101116691849,0.940538400928384,"sex.=F"
5.61259411362081,0.913943764219694,226,0,0.888101116691849,0.940538400928384,"sex.=F"
5.6208076659822,0.913943764219694,225,0,0.888101116691849,0.940538400928384,"sex.=F"
5.637234770705,0.913943764219694,223,0,0.888101116691849,0.940538400928384,"sex.=F"
5.63997262149213,0.913943764219694,222,0,0.888101116691849,0.940538400928384,"sex.=F"
5.64271047227926,0.913943764219694,220,0,0.888101116691849,0.940538400928384,"sex.=F"
5.66461327857632,0.913943764219694,219,0,0.888101116691849,0.940538400928384,"sex.=F"
