"time","survival","n_risk","n_event","lower_CI","upper_CI","Sex"
3.16769336071184,0.958423545084044,36268,1,0.956683916107261,0.960166337392964,"sex.=F"
3.17043121149897,0.958423545084044,36225,0,0.956683916107261,0.960166337392964,"sex.=F"
3.17316906228611,0.958397047336046,36170,1,0.956656693512462,0.960140567218522,"sex.=F"
3.17590691307324,0.958370502617937,36105,1,0.956629421636014,0.960114752395338,"sex.=F"
3.17864476386037,0.958370502617937,36053,0,0.956629421636014,0.960114752395338,"sex.=F"
3.1813826146475,0.958370502617937,36049,0,0.956629421636014,0.960114752395338,"sex.=F"
3.18412046543463,0.958343908547881,36037,1,0.95660209795945,0.960088890678724,"sex.=F"
3.18685831622177,0.958343908547881,35991,0,0.95660209795945,0.960088890678724,"sex.=F"
3.1895961670089,0.958343908547881,35941,0,0.95660209795945,0.960088890678724,"sex.=F"
3.19233401779603,0.958317202573001,35885,1,0.956574656373357,0.960062923085531,"sex.=F"
3.19507186858316,0.958317202573001,35820,0,0.956574656373357,0.960062923085531,"sex.=F"
3.19780971937029,0.95826362039785,35770,2,0.956519594344607,0.960010826340865,"sex.=F"
3.20054757015743,0.958236826313844,35764,1,0.956492060699181,0.959984774607356,"sex.=F"
3.20328542094456,0.958236826313844,35750,0,0.956492060699181,0.959984774607356,"sex.=F"
3.20602327173169,0.958209983442358,35698,1,0.956464475840567,0.959958676522402,"sex.=F"
3.20876112251882,0.958183099903278,35643,1,0.956436848351007,0.959932539741831,"sex.=F"
3.21149897330595,0.958183099903278,35591,0,0.956436848351007,0.959932539741831,"sex.=F"
3.21423682409309,0.958156130861089,35529,1,0.956409130826562,0.959906322008105,"sex.=F"
3.21697467488022,0.95812910933959,35459,1,0.956381358178306,0.959880054450751,"sex.=F"
3.21971252566735,0.958075063248133,35456,2,0.956325810760236,0.959827515361338,"sex.=F"
3.22245037645448,0.95804803486595,35447,1,0.956298031958829,0.959801240237233,"sex.=F"
3.22518822724162,0.958020965244712,35392,1,0.95627020991928,0.959774925881966,"sex.=F"
3.22792607802875,0.958020965244712,35320,0,0.95627020991928,0.959774925881966,"sex.=F"
3.23066392881588,0.957993800445743,35267,1,0.956242287599116,0.959748521472234,"sex.=F"
3.23613963039014,0.957966591669565,35209,1,0.95621431914117,0.959722075255305,"sex.=F"
3.23887748117728,0.957939379801832,35204,1,0.956186347788272,0.959695625750884,"sex.=F"
3.24161533196441,0.957884939055082,35192,2,0.956130388214387,0.95964270959122,"sex.=F"
3.24435318275154,0.957857670638462,35128,1,0.956102358176803,0.959616205685874,"sex.=F"
3.24709103353867,0.957803054509448,35076,2,0.956046215360885,0.959563122041477,"sex.=F"
3.2498288843258,0.957775690271562,35002,1,0.956018085101965,0.959536526735607,"sex.=F"
3.25256673511294,0.957693592866755,34999,3,0.955933691640856,0.959456734121071,"sex.=F"
3.25530458590007,0.957693592866755,34936,0,0.955933691640856,0.959456734121071,"sex.=F"
3.2580424366872,0.957611347403194,34933,3,0.955849144984537,0.959376798616266,"sex.=F"
3.26078028747433,0.957611347403194,34923,0,0.955849144984537,0.959376798616266,"sex.=F"
3.26351813826146,0.957556416447684,34866,2,0.9557926759872,0.959323411568399,"sex.=F"
3.2662559890486,0.957556416447684,34779,0,0.9557926759872,0.959323411568399,"sex.=F"
3.26899383983573,0.957473659209572,34712,3,0.95570759367069,0.959242988285866,"sex.=F"
3.27173169062286,0.957446036058593,34662,1,0.955679194098109,0.959216144523709,"sex.=F"
3.27446954140999,0.957446036058593,34617,0,0.955679194098109,0.959216144523709,"sex.=F"
3.27720739219713,0.957446036058593,34616,0,0.955679194098109,0.959216144523709,"sex.=F"
3.27994524298426,0.957418369805059,34607,1,0.955650749308571,0.959189259782812,"sex.=F"
3.28268309377139,0.957390651488571,34541,1,0.955622249819363,0.959162325627068,"sex.=F"
3.28542094455852,0.95736288976928,34486,1,0.955593704793278,0.959135350212108,"sex.=F"
3.28815879534565,0.957307250162749,34413,2,0.955536492987382,0.959081288825529,"sex.=F"
3.29089664613279,0.957279380144695,34349,1,0.955507834534673,0.959054210263471,"sex.=F"
3.29363449691992,0.957279380144695,34289,0,0.955507834534673,0.959054210263471,"sex.=F"
3.29637234770705,0.95725146135736,34288,1,0.955479124861846,0.959027085393722,"sex.=F"
3.29911019849418,0.95725146135736,34286,0,0.955479124861846,0.959027085393722,"sex.=F"
3.30184804928131,0.95725146135736,34230,0,0.955479124861846,0.959027085393722,"sex.=F"
3.30458590006845,0.957223456809312,34182,1,0.9554503248079,0.958999879402619,"sex.=F"
3.30732375085558,0.957167350868464,34122,2,0.95539262339296,0.958945375059408,"sex.=F"
3.31006160164271,0.957139248480006,34060,1,0.955363720977174,0.958918075771018,"sex.=F"
3.31279945242984,0.957111121316455,34029,1,0.955334792740082,0.958890752759253,"sex.=F"
3.31553730321697,0.95708299084616,34024,1,0.955305861412711,0.958863426225015,"sex.=F"
3.31827515400411,0.95705485210536,34013,1,0.955276921739315,0.95883609149763,"sex.=F"
3.32101300479124,0.957026661146801,33949,1,0.955247927188274,0.958808707224,"sex.=F"
3.32375085557837,0.956998421108407,33889,1,0.955218881080551,0.958781276358327,"sex.=F"
3.3264887063655,0.956998421108407,33821,0,0.955218881080551,0.958781276358327,"sex.=F"
3.32922655715264,0.956998421108407,33760,0,0.955218881080551,0.958781276358327,"sex.=F"
3.33196440793977,0.956941631005383,33703,2,0.955160461780141,0.958726121728882,"sex.=F"
3.3347022587269,0.956941631005383,33697,0,0.955160461780141,0.958726121728882,"sex.=F"
3.33744010951403,0.956941631005383,33684,0,0.955160461780141,0.958726121728882,"sex.=F"
3.34017796030116,0.956913177698086,33632,1,0.95513119105819,0.958698488987428,"sex.=F"
3.3429158110883,0.956827675403728,33575,3,0.955043230636571,0.958615454305952,"sex.=F"
3.34565366187543,0.956799117645918,33505,1,0.955013850975686,0.95858772162595,"sex.=F"
3.34839151266256,0.956741897951654,33443,2,0.954954982575823,0.958532157010295,"sex.=F"
3.35112936344969,0.956713246121935,33392,1,0.954925504544474,0.958504334578218,"sex.=F"
3.35386721423682,0.956655942462499,33391,2,0.954866549782933,0.958448688412909,"sex.=F"
3.35660506502396,0.956655942462499,33383,0,0.954866549782933,0.958448688412909,"sex.=F"
3.35934291581109,0.956598549419186,33337,2,0.954807502054158,0.958392956467351,"sex.=F"
3.36208076659822,0.956598549419186,33283,0,0.954807502054158,0.958392956467351,"sex.=F"
3.36481861738535,0.956569771748556,33241,1,0.954777892859194,0.958365013545645,"sex.=F"
3.36755646817248,0.956512131438125,33191,2,0.954718585748222,0.958309046504293,"sex.=F"
3.37029431895962,0.956425561419894,33147,3,0.954629512294686,0.958224989649161,"sex.=F"
3.37303216974675,0.956425561419894,33138,0,0.954629512294686,0.958224989649161,"sex.=F"
3.37577002053388,0.956367811484114,33123,2,0.954570093422752,0.958168915143087,"sex.=F"
3.37850787132101,0.956367811484114,33084,0,0.954570093422752,0.958168915143087,"sex.=F"
3.38124572210815,0.956309904196325,33031,2,0.954510509570227,0.958112690949578,"sex.=F"
3.38398357289528,0.956309904196325,32985,0,0.954510509570227,0.958112690949578,"sex.=F"
3.38672142368241,0.956309904196325,32944,0,0.954510509570227,0.958112690949578,"sex.=F"
3.38945927446954,0.956280846741243,32911,1,0.954480608287092,0.958084480611145,"sex.=F"
3.39219712525667,0.956222730065152,32909,2,0.954420805197055,0.958028056926597,"sex.=F"
3.39493497604381,0.956193666427874,32901,1,0.954390898708349,0.957999839430764,"sex.=F"
3.39767282683094,0.956164571838907,32865,1,0.954360959862806,0.957971592395509,"sex.=F"
3.40041067761807,0.956135433805329,32815,1,0.95433097541868,0.957943304079629,"sex.=F"
3.4031485284052,0.956077086613421,32774,2,0.95427093249554,0.957886659249656,"sex.=F"
3.40588637919233,0.956077086613421,32720,0,0.95427093249554,0.957886659249656,"sex.=F"
3.40862422997947,0.956047838048607,32688,1,0.954240832243298,0.957858265704953,"sex.=F"
3.4113620807666,0.95601858769407,32685,1,0.954210730550088,0.957829870022185,"sex.=F"
3.41409993155373,0.955989328387353,32674,1,0.954180619822746,0.957801465471261,"sex.=F"
3.41683778234086,0.955872136928157,32630,4,0.954060017978754,0.957687697773274,"sex.=F"
3.41957563312799,0.955813463869389,32583,2,0.953999637822275,0.957630738518366,"sex.=F"
3.42231348391513,0.955813463869389,32549,0,0.953999637822275,0.957630738518366,"sex.=F"
3.42505133470226,0.955813463869389,32509,0,0.953999637822275,0.957630738518366,"sex.=F"
3.42778918548939,0.955784025238618,32468,1,0.953969340188196,0.957602162267728,"sex.=F"
3.43052703627652,0.955695703905622,32465,3,0.95387844428943,0.957516425632245,"sex.=F"
3.43326488706365,0.955666253481786,32451,1,0.953848135998747,0.95748783645483,"sex.=F"
3.43600273785079,0.955666253481786,32410,0,0.953848135998747,0.95748783645483,"sex.=F"
3.43874058863792,0.955636733921228,32374,1,0.953817754870694,0.957459181857479,"sex.=F"
3.44147843942505,0.955607176927107,32332,1,0.95378733451716,0.957430491627237,"sex.=F"
3.44421629021218,0.955547986046193,32289,2,0.953726413678703,0.957373037530798,"sex.=F"
3.44695414099932,0.955518352975857,32246,1,0.953695914059875,0.957344274431245,"sex.=F"
3.44969199178645,0.955459081320688,32242,2,0.953634910380348,0.957286741646309,"sex.=F"
3.45242984257358,0.955459081320688,32234,0,0.953634910380348,0.957286741646309,"sex.=F"
3.45516769336071,0.955429405913622,32197,1,0.953604367274772,0.957257937369984,"sex.=F"
3.45790554414784,0.955399696364012,32159,1,0.953573788434506,0.957229100551287,"sex.=F"
3.46064339493498,0.955369947961459,32116,1,0.95354316886446,0.957200226765633,"sex.=F"
3.46338124572211,0.955369947961459,32075,0,0.95354316886446,0.957200226765633,"sex.=F"
3.46611909650924,0.955369947961459,32043,0,0.95354316886446,0.957200226765633,"sex.=F"
3.46885694729637,0.955369947961459,32041,0,0.95354316886446,0.957200226765633,"sex.=F"
3.4715947980835,0.955369947961459,32036,0,0.95354316886446,0.957200226765633,"sex.=F"
3.47433264887064,0.955369947961459,32001,0,0.95354316886446,0.957200226765633,"sex.=F"
3.47707049965777,0.955310153253404,31955,2,0.953481615198249,0.957142197984896,"sex.=F"
3.4798083504449,0.955280221239578,31916,1,0.953450802322275,0.957113150326013,"sex.=F"
3.48254620123203,0.955220291489187,31880,2,0.953389108302584,0.957054991846096,"sex.=F"
3.48528405201917,0.955160329762217,31861,2,0.953327382296812,0.956996801406695,"sex.=F"
3.4880219028063,0.955130347957654,31858,1,0.953296519020005,0.956967704578984,"sex.=F"
3.49075975359343,0.955100359563684,31850,1,0.953265649235936,0.956938601081283,"sex.=F"
3.49349760438056,0.955100359563684,31827,0,0.953265649235936,0.956938601081283,"sex.=F"
3.49623545516769,0.955040280912351,31795,2,0.953203803068212,0.956880296982902,"sex.=F"
3.49897330595483,0.955010215107821,31765,1,0.953172852623267,0.956851119343369,"sex.=F"
3.50171115674196,0.955010215107821,31736,0,0.953172852623267,0.956851119343369,"sex.=F"
3.50444900752909,0.955010215107821,31735,0,0.953172852623267,0.956851119343369,"sex.=F"
3.50718685831622,0.954950024756129,31733,2,0.953110890876947,0.956792707449472,"sex.=F"
3.50992470910335,0.954859722153316,31725,3,0.953017933782794,0.956705069936816,"sex.=F"
3.51266255989049,0.954829596594187,31696,1,0.952986922862954,0.956675833277227,"sex.=F"
3.51540041067762,0.95479944630221,31669,1,0.952955886193594,0.95664657290737,"sex.=F"
3.51813826146475,0.95479944630221,31638,0,0.952955886193594,0.95664657290737,"sex.=F"
3.52087611225188,0.954769226348221,31595,1,0.952924776115248,0.956617246639133,"sex.=F"
3.52361396303901,0.954738992997165,31580,1,0.95289365231413,0.956587907302742,"sex.=F"
3.52635181382615,0.954738992997165,31575,0,0.95289365231413,0.956587907302742,"sex.=F"
3.52908966461328,0.954708749111173,31568,1,0.952862517826637,0.956558557585379,"sex.=F"
3.53182751540041,0.954678483173146,31544,1,0.952831360435344,0.956529186673033,"sex.=F"
3.53456536618754,0.954678483173146,31515,0,0.952831360435344,0.956529186673033,"sex.=F"
3.53730321697467,0.954617855193394,31493,2,0.952768945173459,0.956470353143308,"sex.=F"
3.54004106776181,0.954587520974926,31470,1,0.952737716820533,0.956440916648105,"sex.=F"
3.54277891854894,0.954587520974926,31449,0,0.952737716820533,0.956440916648105,"sex.=F"
3.54551676933607,0.954526812025487,31448,2,0.952675218613291,0.956382004143829,"sex.=F"
3.5482546201232,0.954496454654625,31443,1,0.952643967175655,0.956352544434115,"sex.=F"
3.55099247091034,0.95446607409397,31418,1,0.952612691629273,0.956323062459145,"sex.=F"
3.55373032169747,0.954435676117152,31399,1,0.952581398099525,0.956293563639409,"sex.=F"
3.5564681724846,0.95440524809802,31367,1,0.952550073192104,0.956264036119958,"sex.=F"
3.55920602327173,0.95440524809802,31333,0,0.952550073192104,0.956264036119958,"sex.=F"
3.56194387405886,0.95440524809802,31311,0,0.952550073192104,0.956264036119958,"sex.=F"
3.564681724846,0.95440524809802,31309,0,0.952550073192104,0.956264036119958,"sex.=F"
3.56741957563313,0.954374760787747,31305,1,0.952518685876116,0.956234452441106,"sex.=F"
3.57015742642026,0.954344272503532,31303,1,0.952487298023832,0.9562048673509,"sex.=F"
3.57289527720739,0.954344272503532,31274,0,0.952487298023832,0.9562048673509,"sex.=F"
3.57563312799452,0.954313726644539,31243,1,0.952455849582946,0.956175227713668,"sex.=F"
3.57837097878166,0.954252582084127,31215,2,0.952392898133308,0.956115897335014,"sex.=F"
3.58110882956879,0.954191396358166,31192,2,0.952329905006638,0.956056526312276,"sex.=F"
3.58384668035592,0.954160803495186,31190,1,0.952298409192955,0.956026840051255,"sex.=F"
3.58658453114305,0.954130206708157,31185,1,0.952266909714901,0.95599714960746,"sex.=F"
3.58932238193018,0.954099560783871,31134,1,0.952235358602508,0.955967412535418,"sex.=F"
3.59206023271732,0.954099560783871,31096,0,0.952235358602508,0.955967412535418,"sex.=F"
3.59479808350445,0.954007368343946,31047,3,0.952140438065374,0.955877959247071,"sex.=F"
3.59753593429158,0.953945857181862,31019,2,0.9520771076697,0.95581827470023,"sex.=F"
3.60027378507871,0.953915082749409,30998,1,0.952045423226142,0.955788413974307,"sex.=F"
3.60301163586585,0.953884308316956,30997,1,0.952013739287392,0.955758552743575,"sex.=F"
3.60574948665298,0.953853528919443,30991,1,0.951982050584662,0.955728686347916,"sex.=F"
3.60848733744011,0.953822720692031,30961,1,0.951950331796271,0.955698792385159,"sex.=F"
3.61122518822724,0.953791888563743,30936,1,0.951918588152673,0.955668875481699,"sex.=F"
3.61396303901437,0.953791888563743,30907,0,0.951918588152673,0.955668875481699,"sex.=F"
3.61670088980151,0.953761015517567,30894,1,0.951886801597389,0.95563891966416,"sex.=F"
3.61943874058864,0.953761015517567,30868,0,0.951886801597389,0.95563891966416,"sex.=F"
3.62217659137577,0.953761015517567,30866,0,0.951886801597389,0.95563891966416,"sex.=F"
3.6249144421629,0.953699205400234,30861,2,0.951823162072318,0.955578946409303,"sex.=F"
3.62765229295003,0.953637357202737,30840,2,0.95175948417388,0.955518935376823,"sex.=F"
3.63039014373717,0.953637357202737,30808,0,0.95175948417388,0.955518935376823,"sex.=F"
3.6331279945243,0.953637357202737,30785,0,0.95175948417388,0.955518935376823,"sex.=F"
3.63586584531143,0.953637357202737,30761,0,0.95175948417388,0.955518935376823,"sex.=F"
3.63860369609856,0.953606352671974,30758,1,0.951727560636327,0.955488853604641,"sex.=F"
3.64134154688569,0.953544341594287,30756,2,0.95166371295854,0.95542868663113,"sex.=F"
3.64407939767283,0.953513331013728,30749,1,0.951631784536654,0.955398597645176,"sex.=F"
3.64681724845996,0.953513331013728,30712,0,0.951631784536654,0.955398597645176,"sex.=F"
3.64955509924709,0.953513331013728,30695,0,0.951631784536654,0.955398597645176,"sex.=F"
3.65229295003422,0.953482246634559,30675,1,0.951599778310777,0.955368438884167,"sex.=F"
3.65503080082136,0.953420025135823,30648,2,0.951535711432898,0.955308070320487,"sex.=F"
3.65776865160849,0.95338889711907,30629,1,0.951503660441958,0.955277869060139,"sex.=F"
3.66050650239562,0.95338889711907,30628,0,0.951503660441958,0.955277869060139,"sex.=F"
3.66324435318275,0.953357765036484,30624,1,0.951471605651628,0.955247663468521,"sex.=F"
3.66598220396988,0.953326620749625,30611,1,0.95143953842482,0.955217445907848,"sex.=F"
3.66872005475702,0.953264315892377,30602,2,0.951375388235706,0.955156993958966,"sex.=F"
3.67145790554415,0.953233161427514,30598,1,0.951343311751761,0.955126765301938,"sex.=F"
3.67419575633128,0.953201986584938,30577,1,0.95131121415751,0.955096517004829,"sex.=F"
3.67693360711841,0.953108382461869,30550,3,0.951214839997457,0.955005694319812,"sex.=F"
3.67967145790554,0.953045977670246,30546,2,0.951150590958328,0.954945141376913,"sex.=F"
3.68240930869268,0.953045977670246,30542,0,0.951150590958328,0.954945141376913,"sex.=F"
3.68514715947981,0.953045977670246,30520,0,0.951150590958328,0.954945141376913,"sex.=F"
3.68788501026694,0.953045977670246,30505,0,0.951150590958328,0.954945141376913,"sex.=F"
3.69062286105407,0.953014711809158,30482,1,0.951118399864613,0.954914804564791,"sex.=F"
3.69609856262834,0.952983427473676,30463,1,0.951086189682357,0.954884449897004,"sex.=F"
3.69883641341547,0.952920856748652,30461,2,0.951021768685269,0.954823737086398,"sex.=F"
3.7015742642026,0.952920856748652,30458,0,0.951021768685269,0.954823737086398,"sex.=F"
3.70431211498973,0.952920856748652,30454,0,0.951021768685269,0.954823737086398,"sex.=F"
3.70704996577687,0.952858242854391,30438,2,0.950957303941016,0.954762981695206,"sex.=F"
3.709787816564,0.952795585728443,30415,2,0.950892795383862,0.954702183664283,"sex.=F"
3.71252566735113,0.952795585728443,30391,0,0.950892795383862,0.954702183664283,"sex.=F"
3.71526351813826,0.952764216939817,30374,1,0.950860499194921,0.954671746117889,"sex.=F"
3.71800136892539,0.952764216939817,30372,0,0.950860499194921,0.954671746117889,"sex.=F"
3.72073921971253,0.952732842986414,30368,1,0.950828198041918,0.95464130320729,"sex.=F"
3.72347707049966,0.952732842986414,30342,0,0.950828198041918,0.95464130320729,"sex.=F"
3.72621492128679,0.952701417289842,30317,1,0.950795842499596,0.954610811212565,"sex.=F"
3.72895277207392,0.952701417289842,30291,0,0.950795842499596,0.954610811212565,"sex.=F"
3.73169062286105,0.952701417289842,30272,0,0.950795842499596,0.954610811212565,"sex.=F"
3.73442847364819,0.952638435012561,30253,2,0.950730994080371,0.954549702822104,"sex.=F"
3.73716632443532,0.952638435012561,30250,0,0.950730994080371,0.954549702822104,"sex.=F"
3.73990417522245,0.952575448571025,30249,2,0.950666143327094,0.954488588438225,"sex.=F"
3.74264202600958,0.952575448571025,30245,0,0.950666143327094,0.954488588438225,"sex.=F"
3.74537987679671,0.952575448571025,30227,0,0.950666143327094,0.954488588438225,"sex.=F"
3.74811772758385,0.952543916778619,30210,1,0.950633677799366,0.954457994263749,"sex.=F"
3.75085557837098,0.952512363051417,30188,1,0.950601189515993,0.954427378980816,"sex.=F"
3.75359342915811,0.952480782123628,30161,1,0.950568672889123,0.954396737647022,"sex.=F"
3.75633127994524,0.952354450035012,30158,4,0.950438602717902,0.95427415922277,"sex.=F"
3.75906913073237,0.952354450035012,30150,0,0.950438602717902,0.95427415922277,"sex.=F"
3.76180698151951,0.952322839757196,30128,1,0.95040605755656,0.954243487730757,"sex.=F"
3.76454483230664,0.952322839757196,30097,0,0.95040605755656,0.954243487730757,"sex.=F"
3.76728268309377,0.95229117798315,30078,1,0.95037345827066,0.954212767383775,"sex.=F"
3.7700205338809,0.95222781440753,30058,2,0.950308218794287,0.954151287549396,"sex.=F"
3.77275838466804,0.952164408640158,30036,2,0.950242936641698,0.954089766018343,"sex.=F"
3.77549623545517,0.952100998650237,30032,2,0.950177652103461,0.954028238428907,"sex.=F"
3.7782340862423,0.952069290487629,30027,1,0.950145007257098,0.953997470876933,"sex.=F"
3.78097193702943,0.952037561190472,30006,1,0.950112340507194,0.953966682964728,"sex.=F"
3.78370978781656,0.952037561190472,29987,0,0.950112340507194,0.953966682964728,"sex.=F"
3.7864476386037,0.952037561190472,29967,0,0.950112340507194,0.953966682964728,"sex.=F"
3.78918548939083,0.952005770441442,29947,1,0.950079609071611,0.953935836849954,"sex.=F"
3.79192334017796,0.952005770441442,29929,0,0.950079609071611,0.953935836849954,"sex.=F"
3.79466119096509,0.952005770441442,29928,0,0.950079609071611,0.953935836849954,"sex.=F"
3.79739904175222,0.951910334455633,29926,3,0.949981350282276,0.953843235526875,"sex.=F"
3.80013689253936,0.951878501183572,29903,1,0.94994857582586,0.953812347397613,"sex.=F"
3.80287474332649,0.951878501183572,29876,0,0.94994857582586,0.953812347397613,"sex.=F"
3.80561259411362,0.951878501183572,29864,0,0.94994857582586,0.953812347397613,"sex.=F"
3.80835044490075,0.951878501183572,29838,0,0.94994857582586,0.953812347397613,"sex.=F"
3.81108829568789,0.951878501183572,29821,0,0.94994857582586,0.953812347397613,"sex.=F"
3.81382614647502,0.951878501183572,29819,0,0.94994857582586,0.953812347397613,"sex.=F"
3.81656399726215,0.951846573951359,29814,1,0.94991570218406,0.953781370557223,"sex.=F"
3.81930184804928,0.951846573951359,29798,0,0.94991570218406,0.953781370557223,"sex.=F"
3.82203969883641,0.951782633698516,29773,2,0.949849865447352,0.953719334774486,"sex.=F"
3.82477754962355,0.951750639929525,29749,1,0.949816922785589,0.953688293897393,"sex.=F"
3.82751540041068,0.951718631096542,29734,1,0.949783964669154,0.953657238350818,"sex.=F"
3.83025325119781,0.951686597483917,29710,1,0.949750980786731,0.953626159017248,"sex.=F"
3.83299110198494,0.951654561714654,29707,1,0.949717995149473,0.953595077125789,"sex.=F"
3.83572895277207,0.951654561714654,29704,0,0.949717995149473,0.953595077125789,"sex.=F"
3.83846680355921,0.951654561714654,29691,0,0.949717995149473,0.953595077125789,"sex.=F"
3.84120465434634,0.951590405948199,29667,2,0.949651936083776,0.953532832699637,"sex.=F"
3.84394250513347,0.951526180901397,29633,2,0.949585805629005,0.953470521119531,"sex.=F"
3.8466803559206,0.951526180901397,29610,0,0.949585805629005,0.953470521119531,"sex.=F"
3.84941820670773,0.951461864690582,29589,2,0.949519580561519,0.953408121847389,"sex.=F"
3.85215605749487,0.951429703324144,29584,1,0.949486465372344,0.953376918345523,"sex.=F"
3.854893908282,0.951429703324144,29578,0,0.949486465372344,0.953376918345523,"sex.=F"
3.85763175906913,0.951429703324144,29565,0,0.949486465372344,0.953376918345523,"sex.=F"
3.86036960985626,0.951300848785011,29535,4,0.949353788089213,0.953251902771193,"sex.=F"
3.86310746064339,0.951300848785011,29500,0,0.949353788089213,0.953251902771193,"sex.=F"
3.86584531143053,0.951204063674747,29487,3,0.949254132723327,0.953158000119095,"sex.=F"
3.86858316221766,0.95117178007226,29464,1,0.949220892102382,0.953126677608197,"sex.=F"
3.87132101300479,0.95117178007226,29463,0,0.949220892102382,0.953126677608197,"sex.=F"
3.87405886379192,0.951139493182237,29460,1,0.949187648530453,0.953095351474054,"sex.=F"
3.87679671457906,0.951074871142411,29437,2,0.949121111782368,0.953032652302823,"sex.=F"
3.87953456536619,0.951074871142411,29414,0,0.949121111782368,0.953032652302823,"sex.=F"
3.88227241615332,0.951074871142411,29388,0,0.949121111782368,0.953032652302823,"sex.=F"
3.88501026694045,0.951010106084792,29370,2,0.949054425401939,0.952969816765114,"sex.=F"
3.88774811772758,0.951010106084792,29360,0,0.949054425401939,0.952969816765114,"sex.=F"
3.89322381930185,0.950977713629119,29359,1,0.949021072487452,0.952938388869362,"sex.=F"
3.89596167008898,0.950945314551931,29352,1,0.948987713085994,0.952906954219255,"sex.=F"
3.89869952087611,0.950880511981857,29349,2,0.948920991216659,0.952844079155201,"sex.=F"
3.90143737166324,0.950783304814408,29346,3,0.948820908936376,0.952749759411579,"sex.=F"
3.90417522245038,0.950783304814408,29341,0,0.948820908936376,0.952749759411579,"sex.=F"
3.90691307323751,0.950783304814408,29321,0,0.948820908936376,0.952749759411579,"sex.=F"
3.90965092402464,0.950783304814408,29320,0,0.948820908936376,0.952749759411579,"sex.=F"
3.91238877481177,0.950783304814408,29316,0,0.948820908936376,0.952749759411579,"sex.=F"
3.91512662559891,0.950750840468288,29287,1,0.948787483501764,0.952718260273589,"sex.=F"
3.91786447638604,0.950750840468288,29271,0,0.948787483501764,0.952718260273589,"sex.=F"
3.92060232717317,0.950750840468288,29240,0,0.948787483501764,0.952718260273589,"sex.=F"
3.9233401779603,0.950718302794077,29220,1,0.948753980784158,0.952686691781354,"sex.=F"
3.92607802874743,0.950718302794077,29200,0,0.948753980784158,0.952686691781354,"sex.=F"
3.92881587953457,0.950620622910917,29199,3,0.948653404932963,0.952591920299278,"sex.=F"
3.9315537303217,0.950620622910917,29191,0,0.948653404932963,0.952591920299278,"sex.=F"
3.93429158110883,0.950620622910917,29173,0,0.948653404932963,0.952591920299278,"sex.=F"
3.93702943189596,0.950555400226669,29150,2,0.948586248020374,0.952528640158693,"sex.=F"
3.93976728268309,0.950555400226669,29122,0,0.948586248020374,0.952528640158693,"sex.=F"
3.94250513347023,0.950555400226669,29111,0,0.948586248020374,0.952528640158693,"sex.=F"
3.94524298425736,0.950555400226669,29095,0,0.948586248020374,0.952528640158693,"sex.=F"
3.94798083504449,0.950522726110066,29092,1,0.948552603754243,0.95249694036557,"sex.=F"
3.95071868583162,0.950522726110066,29086,0,0.948552603754243,0.95249694036557,"sex.=F"
3.95345653661875,0.950522726110066,29070,0,0.948552603754243,0.95249694036557,"sex.=F"
3.95619438740589,0.950489995738312,29041,1,0.948518900323672,0.952465187241213,"sex.=F"
3.95893223819302,0.950457243938038,29021,1,0.948485174697799,0.952433413460698,"sex.=F"
3.96167008898015,0.95032614638715,29000,4,0.948350181805389,0.952306228051507,"sex.=F"
3.96440793976728,0.9502277655445,28979,3,0.948248881695631,0.952210779091134,"sex.=F"
3.96714579055441,0.950194970798493,28975,1,0.94821511488998,0.952178960610122,"sex.=F"
3.96988364134155,0.950162174920579,28973,1,0.948181347431156,0.952147140518766,"sex.=F"
3.97262149212868,0.950162174920579,28948,0,0.948181347431156,0.952147140518766,"sex.=F"
3.97535934291581,0.950162174920579,28912,0,0.948181347431156,0.952147140518766,"sex.=F"
3.97809719370294,0.950129274568262,28880,1,0.948147469632102,0.952115221846127,"sex.=F"
3.98083504449008,0.950030518797077,28863,3,0.948045781479299,0.952019411169705,"sex.=F"
3.98631074606434,0.950030518797077,28838,0,0.948045781479299,0.952019411169705,"sex.=F"
3.98904859685147,0.949964629105445,28837,2,0.947977936406474,0.95195548534845,"sex.=F"
3.9917864476386,0.949931668256443,28821,1,0.947943997713541,0.951923506592165,"sex.=F"
3.99452429842574,0.94989868795341,28803,1,0.947910038924955,0.951891509028574,"sex.=F"
3.99726214921287,0.94989868795341,28791,0,0.947910038924955,0.951891509028574,"sex.=F"
4,0.949865691611602,28788,1,0.947876063666111,0.951859495861902,"sex.=F"
4.00273785078713,0.949832675772478,28770,1,0.947842068266349,0.951827463846632,"sex.=F"
4.00547570157426,0.949799659933353,28769,1,0.947808073420571,0.951795431277379,"sex.=F"
4.0082135523614,0.949799659933353,28767,0,0.947808073420571,0.951795431277379,"sex.=F"
4.01095140314853,0.949799659933353,28746,0,0.947808073420571,0.951795431277379,"sex.=F"
4.01368925393566,0.949733538616222,28729,2,0.947739990248452,0.951731280365231,"sex.=F"
4.01642710472279,0.949733538616222,28724,0,0.947739990248452,0.951731280365231,"sex.=F"
4.01916495550992,0.949733538616222,28721,0,0.947739990248452,0.951731280365231,"sex.=F"
4.02190280629706,0.949700453771987,28706,1,0.947705923824027,0.951699181382548,"sex.=F"
4.02464065708419,0.949634277167306,28702,2,0.947637785299801,0.951634975261958,"sex.=F"
